GeneID,G1R2,G1R3,G1R4,G3R1,G3R2,G1R1,G3R4,logFC,logCPM,PValue,FDR
FBgn0261566,1.02577037,1.179604967,0.801090659,1.908848124,3.377912265,1.50992914,4.696916883,1.479974482,1.145208954,0.001393943,0.027364364
FBgn0261630,0.033089367,0.294901242,0.200272665,35.38710018,335.6817203,0.040808896,24.81646866,9.463396327,5.687799156,1.83E-17,4.98E-15
FBgn0261634,0.397072401,0.337029991,0.269135419,17.51001067,189.2985705,0.448897853,253.4131211,8.338863117,5.899570298,7.55E-20,2.76E-17
FBgn0261714,4.30161768,4.255003634,35.8518111,1.835430888,1.321791756,2.775004907,1.154255195,-3.105307721,2.73843987,1.65E-05,0.000623293
FBgn0261932,1.315888673,9.262932262,0.901227993,43.17080284,124.6322752,1.001340116,51.03178641,4.644430727,5.343423075,7.23E-11,7.83E-09
FBgn0261955,573.6388505,420.1134864,915.7035011,162.0160541,201.8219967,290.9832601,198.8712446,-1.592274996,8.517113364,1.18E-05,0.000463843
FBgn0261989,3.706009078,2.780498686,3.037478096,12.23376027,50.04998631,3.999270553,91.3455775,3.772512934,4.637969045,1.50E-13,2.36E-11
FBgn0262001,0.232326731,0.253495001,0.26703022,0.256960324,0.183877388,0.122426687,0.396775223,4.356553312,1.296135372,0.000319374,0.008022922
FBgn0262035,3.633444096,4.881458126,3.7050443,6.355142742,10.4214468,4.080889569,11.80907669,1.368039128,2.881547346,0.000362741,0.008966998
FBgn0262112,0.958532776,0.915710484,0.771463656,1.772673835,3.745847687,0.993794551,5.256333877,1.756848543,1.050982254,0.000526407,0.012167025
FBgn0262160,95.94890592,122.0009808,116.5020071,181.7626842,190.6331763,121.8763791,218.5114018,0.892032544,7.348458392,0.002040658,0.036896797
FBgn0262528,1.853004539,7.562026157,1.168257212,3.377192834,20.16668697,2.122062576,19.80056254,2.027699955,3.023126488,0.001205952,0.024167833
FBgn0262531,1.455932138,3.24391366,2.336514423,6.718495653,15.00435951,2.285298158,13.9778717,2.053258316,2.60331509,7.47E-05,0.00235032
FBgn0262559,305.6167004,240.7396797,413.5797423,141.7062772,151.0025917,197.7048165,125.6193964,-1.082098959,7.73562889,0.000627189,0.014051462
FBgn0262563,3.783405107,3.156075218,2.897167735,9.108289074,12.95781832,3.465266973,11.78097779,1.615201278,2.773212778,2.32E-05,0.000836352
FBgn0262593,42.61337391,38.85544994,76.24744179,31.14788104,26.21869326,42.49971026,21.66848903,-0.99762929,5.234188296,0.001934646,0.035630378
FBgn0262599,50.45703895,41.0174809,76.84069282,5.543701683,8.496521468,25.53393994,10.55247513,-2.560482437,4.828840941,1.51E-11,1.91E-09
FBgn0262685,1.625604484,1.531047203,1.575124482,14.02081985,13.82072803,1.40886591,10.18969272,2.904464929,2.724267816,6.35E-13,8.99E-11
FBgn0262854,76.37058939,60.51668383,238.7857659,15.46835077,13.1427223,77.81685083,18.28773075,-3.084764224,5.987551162,6.02E-11,6.63E-09
FBgn0262867,66.93959896,69.32314578,44.44892091,175.7601685,254.3615558,86.13024145,165.8989825,1.320802487,6.867270133,0.000467115,0.011016915
FBgn0262874,0.033089367,0.126386246,0.13351511,28.05793685,39.59028098,0.081617791,26.87918041,8.26313153,3.911441076,3.20E-58,4.03E-55
FBgn0262880,3.192422398,11.23333597,2.018675028,74.7380116,100.0915792,2.942390754,38.8695437,4.187372315,5.542215951,5.99E-14,1.00E-11
FBgn0263087,0.729669509,0.740123336,0.750072199,1.715193646,5.188289658,0.497512755,6.297309746,2.462704685,1.202640286,7.42E-06,0.00030907
FBgn0263199,45.50790538,43.82716934,40.05233998,79.56860873,94.34703555,47.91069232,86.79578126,0.913046068,5.999279271,0.000909239,0.019134026
FBgn0263220,50.01752282,49.2296337,86.76983436,35.23384538,27.31929136,41.73104985,23.91663656,-1.087309753,5.390441459,0.000933323,0.01955184
FBgn0263353,7.324940178,9.470791296,49.96520737,3.843579494,3.446998282,6.888908872,2.864872216,-2.410138794,3.462697441,3.29E-05,0.001150075
FBgn0263762,0.132357467,0.294901242,0.300408997,2.446174187,9.544001046,0.367280061,14.89237006,4.807379249,2.028579753,6.15E-13,8.80E-11
FBgn0264255,53.78912859,56.28334499,96.67165259,34.35948919,31.44234298,57.49748011,21.72676774,-1.287659577,5.54339129,7.03E-05,0.002225834
FBgn0264478,0.0992681,0.126386246,0.100136332,0.33037756,0.846368963,0.163235583,0.360704749,1.942907825,-1.41954373,0.002811507,0.047382582
FBgn0264489,443.407512,363.8173466,618.4881118,235.5252071,206.1415941,219.8845252,192.0219861,-1.093111072,8.239368846,0.001903682,0.035294462
FBgn0264695,2886.570582,2403.04752,7383.93353,692.1845136,712.5203032,1288.072505,624.2703017,-2.569490163,10.99385161,1.07E-07,7.04E-06
FBgn0264750,2.978043009,3.791587394,4.439380742,5.051017704,8.701792056,2.326106646,10.02761004,1.509652588,2.720167433,0.000460783,0.010923319
FBgn0264753,79.69080954,139.4743006,67.30486676,132.431331,307.1403811,102.7641041,343.0763139,1.206185554,7.330736945,0.002345673,0.041333911
FBgn0264899,0.562519235,1.263862465,0.53406044,94.15062993,144.4567852,0.57132454,141.6231447,7.405804828,5.961211665,1.16E-64,2.00E-61
FBgn0264908,19.13099925,17.50169779,26.23740144,11.93030298,9.179111987,16.77245613,9.336302801,-1.065479929,3.886461562,0.000882648,0.018659393
FBgn0265042,46.82332352,55.9125087,41.56792006,80.55145628,134.2811366,59.78384464,134.8690781,1.050831395,6.293363271,0.000813028,0.017399802
FBgn0265180,146.5868875,147.7097127,364.7252284,101.6568081,82.22866514,131.1100039,68.31105883,-1.28798137,7.121996646,0.000443919,0.010687955
FBgn0265185,6.584777368,9.524572857,9.243000717,20.26315701,43.78662834,17.12365748,41.14952235,1.596666907,4.421873571,3.03E-05,0.001064145
FBgn0266354,21.52990862,19.22213731,32.07423471,13.22611498,11.75053411,21.74099225,10.78646863,-0.973826997,4.16330157,0.00160866,0.030898747
FBgn0266448,15.90026797,11.71014915,34.93356093,8.650752863,9.467663901,16.24675593,8.48262143,-1.222010915,3.822927968,0.001116325,0.022567347
FBgn0266450,0.659299677,0.491290302,1.048570929,1.064549915,18.18111783,0.163235583,51.28248703,4.898891982,3.21523128,2.51E-06,0.000116703
FBgn0266456,0.801477406,1.34669264,0.472272985,4.638262335,148.2302069,1.562527726,225.1475395,6.509371504,5.595253353,1.10E-09,1.00E-07
FBgn0266534,0.992681003,0.589802484,0.40054533,18.13490147,17.68153489,0.448897853,8.916585313,4.234642581,2.623197065,5.14E-10,4.91E-08
FBgn0266569,6.231588086,8.13063788,8.089947539,45.66702555,74.29978715,7.728878372,38.81900897,2.978446737,5.069799477,8.40E-18,2.43E-15
FBgn0267435,151.8554757,148.7010696,393.3506677,23.53023867,43.39593974,107.1827444,47.08596503,-2.17563045,6.935273459,5.39E-07,2.97E-05
