"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","nc","gname","tt","pval","fdr","log.fc","rowMeans"
"3481","FBgn0030789",249.3800128089,328.226,213.1710330929,244.0402,269.5181,284.446,217.474,232.5861,10926,"FBgn0030789",0.0920993215854445,0.682057499999318,0.624189065642143,0.0460014016137851,254.855180737725
"4293","FBgn0032054",439.13749,570.9362,387.3361,549.263,458.6173,320.24005,355.316,512.5053,10928,"FBgn0032054",0.0919833212466998,0.682238499999318,0.624189065642143,-0.0603908372097058,449.16893
"5685","FBgn0034402",138.878,191.642,100,127.381,151.642,104.833,106.562,150.415,10929,"FBgn0034402",0.0919442779523916,0.682309999999318,0.624189065642143,0.0584635814444485,133.919125
"6448","FBgn0035647",68,112,56,102.00005,75.0084,28,27,95,10930,"FBgn0035647",0.0919435978485511,0.682317999999318,0.624189065642143,-0.0778392094859381,70.37605625
"7678","FBgn0037591",4,3,2,4,4,1,2,4,10932,"FBgn0037591",0.0918409928788559,0.682499499999317,0.624189065642143,0.178865445497764,3
"8812","FBgn0039359",14705.522,18156.886,14543.577,17713.928,16554.583,18845.373,15535.183,16598.8174,10924,"FBgn0039359",0.0921705536481038,0.681933999999318,0.624189065642143,0.0160162966978068,16581.733675
"8933","FBgn0039589",540.106,633.075,454.899,499.17,593.266,513.176,494.182,489.899,10938,"FBgn0039589",0.0916759086775973,0.682737999999317,0.624189065642143,0.0329563609362854,527.221625
"10245","FBgn0051908",1885.716,2444.2358,1813.8299,2374.884,2029.152,1751.043,1720.6664,2157.7808,10931,"FBgn0051908",0.0919111480092663,0.682379499999318,0.624189065642143,-0.0562571426725409,2022.1634875
"11305","FBgn0086711",732.1412,552.4080257958,809.31221968,405.0015138994,503.02717,579.2565,597.6118,595.475800032013,10936,"FBgn0086711",0.0916870799434135,0.682716999999317,0.624189065642143,0.00520375110062818,596.779278675902
"12126","FBgn0262583",9,10,6,3,9,3,5,6.00429,10934,"FBgn0262583",0.0918043316157446,0.682555499999317,0.624189065642143,0.133882171171388,6.37553625
"3079","FBgn0030109",1950.67,2435.58,1934.45,2061.23,2322.4,2015.92,1844.84,2122.26,10939,"FBgn0030109",0.091628782695755,0.682829499999317,0.624215650424514,0.0203864428519084,2085.91875
"3119","FBgn0030228",1450.4874,1991.6971,1277.2536,1815.7152,1664.9211,996.2474,1008.8073,2097.6384,10942,"FBgn0030228",0.0912729309300048,0.683441999999317,0.624604277096852,0.0354122709117285,1537.8459375
"3547","FBgn0030887",612.25,864.816,618.297,576.551,678.026,671.235,666.433,577.32,10940,"FBgn0030887",0.0913087187938648,0.683367999999317,0.624604277096852,-0.06414077457833,658.116
"5711","FBgn0034447",412.009,439.277,347.25,315.164,343,402.081,327,317.008,10941,"FBgn0034447",0.0912955978748925,0.683397999999316,0.624604277096852,0.0402807466123431,362.848625
"956","FBgn0010040",47,107.009,96,86.7779,143.023,105,126.015,93.0098,10943,"FBgn0010040",0.0912348753046235,0.683512999999316,0.624612080781664,-0.0867169169820178,100.4793375
"331","FBgn0001974",470.881,630.005,485,493.009,583.02,459.403,411.054,558.716,10946,"FBgn0001974",0.0909924935565709,0.683877999999316,0.624774346792778,0.0323201807868679,511.386
"3105","FBgn0030189",241.302,312.842,213.835,232.614,253.832,205.444,197.691,289.79,10944,"FBgn0030189",0.0910410056536214,0.683820499999316,0.624774346792778,0.0466304321489152,243.41875
"6369","FBgn0035520",436.2408,617.47,489.919,555.336,529.063,470.355,408.27,489.5,10945,"FBgn0035520",0.091003031081436,0.683867999999316,0.624774346792778,-0.0662747660705193,499.519225
"1175","FBgn0011648",2397.655,2940.776,2079.502,2459.379,2631.972,2149.291,2364.065,2067.166,10947,"FBgn0011648",0.0909039580792719,0.684038999999316,0.624864346395702,-0.0559676106070215,2386.22575
"12204","FBgn0262872",5144.3,6950.473,4693.806,6095.901,6206.442,4900.388,4529.44481,6225.684,10950,"FBgn0262872",0.0907207186676661,0.684348999999316,0.624976255707192,0.020328969611894,5593.30485125
"3769","FBgn0031249",75.0016,26,12,38,13,2,7,12.0502,10951,"FBgn0031249",0.0903553787832636,0.684952999999315,0.625470733265797,0.266250339567356,23.131475
"1390","FBgn0015001",8,6,4,6,8,4,5,4,10952,"FBgn0015001",0.0903110236064003,0.685027499999315,0.625481647187157,0.140729138286524,5.625
"5428","FBgn0033971",477.822,583.232,363.498,460.16,518.722,454.824,449.11,450.428,10953,"FBgn0033971",0.0901600774974839,0.685302499999315,0.625646339236237,0.0354269749733902,469.7245
"9015","FBgn0039710",704.9,799.092,564.3637,621.3978,636.611,586.8962,543.4614,656.2738,10954,"FBgn0039710",0.0901421495605962,0.685332999999315,0.625646339236237,0.0344391786550127,639.1244875
"1243","FBgn0013269",2337.29,2592.44,2131.13,1852.78,2049.93,2019.96,2220.45,1854.29,10955,"FBgn0013269",0.0900329535734589,0.685516999999314,0.625681693739162,-0.0587856201562456,2132.28375
"1572","FBgn0016685",5360.748,6370.438,5162.756,5179.29,5439.223,5914.506,5839.37,4512.8955,10957,"FBgn0016685",0.0899636618690171,0.685618999999314,0.625681693739162,-0.0578807174243563,5472.4033125
"2522","FBgn0028471",1236.06,1581.9,1199.86,1296.57,1447.13,1288.8,1257.65,1463.14,10958,"FBgn0028471",0.089962223091537,0.685621999999314,0.625681693739162,0.023264227594664,1346.38875
"9234","FBgn0040239",724.409,863.074,681.449,853.383,830.98,768.571,657.076,797.287,10956,"FBgn0040239",0.0900125513550423,0.685553999999314,0.625681693739162,0.0273512506276729,772.028625
"8860","FBgn0039459",108.447,112,95,89,104,118,105.094,91.0175,10959,"FBgn0039459",0.0898143258214401,0.685915499999314,0.625892417190778,0.0511910961212471,102.8198125
"8176","FBgn0038369",934.997,1014.799,817.61,1067.635,1011.484,1038.793,1008.789,1003.175,10960,"FBgn0038369",0.0896934854131224,0.686098999999314,0.626002737225706,0.022252440333155,987.16025
"3314","FBgn0030545",627.035,757.069,727.013,659.529,736.774,825.267,823.65,594.221,10961,"FBgn0030545",0.0894969289244983,0.686369499999314,0.626192409451121,-0.0700027281902336,718.81975
"3491","FBgn0030799",278.903,376.004,322.296,317.179,319.985,372.807,295.36,249.122,10962,"FBgn0030799",0.0894054387067153,0.686501999999313,0.626256157634897,-0.0680185457024582,316.457
"8645","FBgn0039113",4251.653,5047.026,3956.81,4678.411,4767.458,4190.359,4223.116,3643.645609,10963,"FBgn0039113",0.0893320382610663,0.686634499999313,0.626319894188975,-0.0567395861419927,4344.809826125
"2736","FBgn0029133",2060.6317,2480.7162,1859.7149,2274.5563,2054.3608,1957.8888,1958.5141,1971.485,10964,"FBgn0029133",0.0889595298910867,0.687207999999313,0.626745554034996,-0.05584602768581,2077.233475
"2946","FBgn0029906",389.545,466.066,306.509,416,414,321,347.095,302.032,10965,"FBgn0029906",0.0889406858565854,0.687226499999313,0.626745554034996,-0.0632865380839652,370.280875
"518","FBgn0003206",1416.45,1606.04,1345.83,1627.31,1604.62,1650.28,1479.18,1498,10971,"FBgn0003206",0.0884740752094496,0.687947499999312,0.626805429039327,0.0198951172520632,1528.46375
"1370","FBgn0014469",1687.927,2717.51,2199.61,2329.682,2331.4,2499.49,2119.686,2316.779,10969,"FBgn0014469",0.0886689684798177,0.687670499999312,0.626805429039327,-0.0553292136223041,2275.2605
"1715","FBgn0020616",1495.07,1533.69,1157.25,1234.74,1334.44,1217.51,1195.3,1171.76,10967,"FBgn0020616",0.0887812827729032,0.687521499999312,0.626805429039327,0.027189247255571,1292.47
"5304","FBgn0033777",1525.7134,1496.7292,1298.415,1459.658,1363.1552,1483.56505,1403.7862,1394.1616,10966,"FBgn0033777",0.0888436049082161,0.687389499999313,0.626805429039327,0.0219138415232384,1428.14795625
"5902","FBgn0034743",17096.0908,20529.639,16408.315,19912.3682,18415.0194,21486.1101,18322.4466,18958.0656,10974,"FBgn0034743",0.0884032251294311,0.688042999999312,0.626805429039327,0.0148063698162645,18891.0068375
"6389","FBgn0035546",22.0192,20.0059,6,11,15,6,15,4.02144,10975,"FBgn0035546",0.0884027988896568,0.688045999999312,0.626805429039327,-0.0699529882807843,12.3808175
"6924","FBgn0036447",55,75.0629,53.1726,90.2528,67,25.122,39.0907,90,10970,"FBgn0036447",0.0885785139546177,0.687798499999312,0.626805429039327,-0.0703023468864854,61.837625
"9475","FBgn0041195",726.404,1223.82,672.17,1100.02,875.629,284.467,355.223,1276.94,10978,"FBgn0041195",0.0883717793053922,0.688106999999312,0.626805429039327,-0.0310052976303857,814.334125
"9916","FBgn0050503",67.7479,73.1413,69.033,76.099129916,51.23562,99.1089,90.2795,65.393,10968,"FBgn0050503",0.0886779583891905,0.687659999999312,0.626805429039327,-0.0844974125909838,74.0047937395
"10065","FBgn0051388",319.802,270.143,218.9232,277.956,275.704,300.951,259.417,175.0289,10972,"FBgn0051388",0.0884670500941702,0.687962999999312,0.626805429039327,0.0480520217862466,262.2406375
"11390","FBgn0250851",2373.701,3335.591,2303.784,3173.611,2996.043,2069.839,2103.593,2794.219,10977,"FBgn0250851",0.0883754408985592,0.688097999999312,0.626805429039327,-0.0544361756687072,2643.797625
"12500","FBgn0264605",1313.7,1629.7,1376.17,1400.91,1522.63,1483.69,1586.98,1313.15,10973,"FBgn0264605",0.0884470391972769,0.687985499999312,0.626805429039327,-0.063214679471447,1453.36625
"4142","FBgn0031820",2459.97,2902.976,2292.752,2487.093,2587.281,1902.868,2366.128,2518.578,10979,"FBgn0031820",0.0882860291721328,0.688252999999312,0.62687067395207,-0.0556546589397576,2439.70575
"11633","FBgn0260456",525.027,795.284,629.48,612.435,729.102,610.074,576.426,580,10980,"FBgn0260456",0.0882594222675082,0.688303999999312,0.62687067395207,-0.0644300328504381,632.2285
"9417","FBgn0040843",2369.82,531.686,2438.37,264.02,180.798,1757.76,826,39,10981,"FBgn0040843",0.0881010069654109,0.688511499999311,0.627002549858276,0.0349970093715534,1050.93175
"174","FBgn0000560",118,259.0299,183.9998,182.1039,304.0026,204.897,161.9996,202.0095,10982,"FBgn0000560",0.0877102803848089,0.689101499999311,0.627416727338344,0.0522625778611345,202.0052875
"1150","FBgn0011474",1767.748,1958.5414,1548.053,1513.7674,1872.7778,1485.024,1619.247,1629.342,10984,"FBgn0011474",0.0875872715800211,0.689268999999311,0.627416727338344,0.0202950748864352,1674.312575
"2124","FBgn0025832",256.14,284.108,246.563,218.49,227.021,214,223,202.686,10988,"FBgn0025832",0.0875051776577646,0.689405499999311,0.627416727338344,-0.0732193354497927,234.001
"7951","FBgn0038005",1,1,1,1,1,1,1,2,10985,"FBgn0038005",0.0875599732213373,0.689306999999311,0.627416727338344,0.220202624155172,1.125
"8310","FBgn0038584",438,514.089,388.196,445.263,468.588,436.489,384,435.05,10986,"FBgn0038584",0.087527020710334,0.689360499999311,0.627416727338344,0.0340065755337599,438.709375
"11006","FBgn0083973",16.99999442,24.99997446,22.00002221,35.00142143,26.99999715,32.9999735,27.000046329,20.99999242,10987,"FBgn0083973",0.087508227040595,0.689397499999311,0.627416727338344,-0.10838418121883,25.875177739875
"10148","FBgn0051674",19.00937,21.76341,20.52408,42,26,30.99999,28.11096,45.0092,10990,"FBgn0051674",0.0872919208766034,0.68973599999931,0.627603275704615,0.0722999276506331,29.17712625
"11119","FBgn0085329",158.0537,216.0002,146.1058,205.1531,182.0468,44,102,256.0001,10989,"FBgn0085329",0.0872921491434316,0.68973299999931,0.627603275704615,-0.0303251686163115,163.6699625
"394","FBgn0002609",690.218,750.392,536.662,767.13,718.414,639,829.724,641.085,10993,"FBgn0002609",0.0870580584264752,0.69013549999931,0.627632296780662,-0.067891046574179,696.578125
"440","FBgn0002899",218.417,229.643,191.26,168.328,181.496,161.393,191.476,160.49,10995,"FBgn0002899",0.0869860112826776,0.69025049999931,0.627632296780662,-0.0739447672688148,187.812875
"996","FBgn0010282",1297.52,1741.65,1246.15,1505.61,1589.2,1389.41,1229.52,1537.16,10991,"FBgn0010282",0.087152452544743,0.68997149999931,0.627632296780662,0.0239451500384604,1442.0275
"6068","FBgn0035026",644.6554,699.9416,551.368,542.0315,626.288,587.6627,588.6349,580.894,10998,"FBgn0035026",0.086970974438059,0.69026999999931,0.627632296780662,0.0284809269717939,602.6845125
"6536","FBgn0035793",3547.13180153536,4668.15291609,3338.2510713,3667.30259,4124.14936492623,3876.3238,3511.8552,3807.03186629,10997,"FBgn0035793",0.0869731318021472,0.69026699999931,0.627632296780662,0.0185949875101888,3817.5248262677
"7319","FBgn0037025",1086.043,795.1597,748.1935,614.0035,685.192,695.32580635,740.0521,535.0158,10996,"FBgn0037025",0.0869787154076002,0.69025799999931,0.627632296780662,0.0386539030083272,737.37317579375
"7497","FBgn0037317",280,307.375,229.658,284.116,276.814,229,193,259.975,10992,"FBgn0037317",0.0871205309031361,0.69002699999931,0.627632296780662,0.042103749942687,257.49225
"9024","FBgn0039726",377.891,515.6,357.804,408.954,455.412,462.153,380.362,412.522,10994,"FBgn0039726",0.0870516753961588,0.69014249999931,0.627632296780662,0.0356245337037684,421.33725
"7376","FBgn0037117",893.762,1234.214,838.403,1046.048,989.917,659.259,709.857,1038.451,10999,"FBgn0037117",0.0869204945594883,0.69035649999931,0.627653877624668,-0.0535578534352258,926.238875
"5031","FBgn0033326",68,90,54.0133,94,72.6759,17,37,99,11001,"FBgn0033326",0.0867842022388635,0.690650999999309,0.627779040173943,-0.0484673789931779,66.46115
"8940","FBgn0039596",6,7,5,11,10,1,7,10,11002,"FBgn0039596",0.0867630374930913,0.690682499999309,0.627779040173943,-0.109258620130043,7.125
"1660","FBgn0020255",7607.52,8326.081,6656.894,7497.815,7329.89,7989.7835,7332.089,7221.165,11004,"FBgn0020255",0.0866473330258753,0.690887499999309,0.627788225674,0.0161900849162494,7495.1546875
"1753","FBgn0021768",1912.99922,2266.161,1743.59918,2093.89326,1974.60945,1692.6473,1675.51443,2327.09,11003,"FBgn0021768",0.0866892656938139,0.690815499999309,0.627788225674,0.0240247815492153,1960.81423
"2724","FBgn0029093",25130.1,25826,25096.6,23871,23962.5,28814,26850.4,24784.6,11007,"FBgn0029093",0.0865868890406161,0.691006499999309,0.627788225674,0.00773338914231647,25541.9
"7744","FBgn0037685",13,22.0002,16.0316,19.0439,12.0111,16.0701,12.01,20.0746,11006,"FBgn0037685",0.0865975354489576,0.690977999999309,0.627788225674,-0.105073513312026,16.2801875
"9599","FBgn0043799",72.007,110.000000455266,75.00002,72.169200299687,88,83.999962374,56.0008000190333,83,11005,"FBgn0043799",0.0866050670499302,0.690960999999309,0.627788225674,0.0578760077142483,80.0221228934983
"11093","FBgn0085292",3.70428,10.7146,6.76401,5.28658,6.77904,4.45193,6.4997,10.6222,11008,"FBgn0085292",0.0865186312748925,0.691105499999309,0.627821130086639,-0.126323675473616,6.8527925
"10055","FBgn0051360",417.35,565.834,416.224,572.688,497.753,383.467,392.877,514.382,11009,"FBgn0051360",0.0862769176293527,0.691442999999309,0.62803451407754,-0.0632969462271645,470.071875
"12297","FBgn0263219",2103.5463,3074.199,1920.1051,1732.3828,2548.1976,1848.1585,2002.0372,1669.7258,11010,"FBgn0263219",0.0862637525646635,0.691465999999308,0.62803451407754,-0.0554287537824048,2112.2940375
"9467","FBgn0041181",1415.76,2292.23,1551.18,1897.3,1971.77,1519.74,1346.55,1727.72,11011,"FBgn0041181",0.0862156242688593,0.691553999999308,0.628057397147736,-0.0551927297947896,1715.28125
"930","FBgn0005660",200.3300385,151.14631,139.36957,299.72462,163.60633,237.5989,275.00641,285.19408,11013,"FBgn0005660",0.0861180708011096,0.691718999999308,0.628061002178079,0.0220372147856064,218.9970323125
"1343","FBgn0014092",404.323,515.209,406.384,392.41,465.271,371.094,398.34,355.112,11016,"FBgn0014092",0.0860270371168951,0.691871999999308,0.628061002178079,-0.0672629259934673,413.517875
"2004","FBgn0024993",160,200.231,135,142.0003,170.0883,158.0026,129.0006,141.0004,11015,"FBgn0024993",0.0860332057984231,0.691863499999308,0.628061002178079,0.0494396760403961,154.4154
"10365","FBgn0052243",1409.23,1539.03,1369.9,1506.1,1437.33,1884.2,1452.43,1269.54,11014,"FBgn0052243",0.0860695123953412,0.691797999999308,0.628061002178079,0.024102397222953,1483.47
"11015","FBgn0083984",81.0231,94.4268,80.9143,120.556,91.7556,78.9608,75.9021,86.8113,11012,"FBgn0083984",0.0861426138464117,0.691677499999308,0.628061002178079,-0.089429102401021,88.79375
"9300","FBgn0040373",807.3996,878.155,768.4583,727.7268,819.0123,821.975,830.4399,566.0723,11017,"FBgn0040373",0.0859254611340921,0.692075999999308,0.628138669570171,-0.0615924316969534,777.4049
"10952","FBgn0066292",77.7261,66.7498,80.7669,61.8737,79.8458,88.8409,78.3248,57.6327,11018,"FBgn0066292",0.0858957918929479,0.692137999999308,0.628138669570171,0.0433267342543641,73.9700875
"11628","FBgn0260451",254.1365,312.7556,204.77,262.042,265.0117,201.79777,237.4975,219.969897,11019,"FBgn0260451",0.0858874098558212,0.692145999999308,0.628138669570171,-0.0676927166885786,244.747620875
"359","FBgn0002431",7110.37,8679.277,6389.49000007367,7177.137,8066.408,6441,6414.2,7327.06000172743,11025,"FBgn0002431",0.085321645792085,0.693054999999307,0.628528745012125,0.0166527322478181,7200.61775022514
"1143","FBgn0011300",4198.504,4980.08,3929.51,3509.972,5064.08,4091.907,4316.62,3605.809,11028,"FBgn0011300",0.0852772466503126,0.693141499999307,0.628528745012125,0.0134366466848947,4212.06025
"1711","FBgn0020510",2071.3725,2565.38251,1885.58226,2201.457,2364.72388,2151.08676,1996.2042,2180.26926,11026,"FBgn0020510",0.0852969985606292,0.693117999999307,0.628528745012125,0.020254995613348,2177.00979625
"2247","FBgn0026576",873.651,1154.9398,887.4549,1109.5615,1032.1485,813.5057,839.882,1022.2544,11021,"FBgn0026576",0.0855033024793004,0.692747499999307,0.628528745012125,-0.0585046173795655,966.674725
"4320","FBgn0032095",8,13,15,14,13,10,11,16,11020,"FBgn0032095",0.0855211692340446,0.692711999999307,0.628528745012125,-0.1300679443715,12.5
"4412","FBgn0032243",502.080100022392,618.0034,475.0666,564.1247,576.00261347,545.031874,443.0778,527.3021,11022,"FBgn0032243",0.0855018390680869,0.692768999999307,0.628528745012125,0.0308696885784165,531.336148436549
"7142","FBgn0036775",571.462,777.452,484.3,548.004,670.604,598,550.209,567.049,11024,"FBgn0036775",0.0853474208811225,0.692996999999307,0.628528745012125,0.0313410202518629,595.885
"12143","FBgn0262647",1747.389,2028.5451,1400.6521,1668.025,1519.7512,1103.8867,1289.701,1634.732,11027,"FBgn0262647",0.085282607090413,0.693132499999307,0.628528745012125,-0.0474587164711061,1549.0852625
"12637","FBgn0265623",1329.739440247,1780.43586,1304.8674103,1344.25671,1615.65900033376,1250.8089485,1416.26100283378,1296.11400263612,11023,"FBgn0265623",0.085434601878647,0.692865999999307,0.628528745012125,-0.0583541744517119,1417.26779685633
"9767","FBgn0050122",6254.492,7423.28771,5708.663,6252.841,6842.3962285,5722.3479,6531.0986,5576.091,11029,"FBgn0050122",0.084901350937828,0.693682499999306,0.628960108793627,-0.0575211104937616,6288.9021798125
"12699","FBgn0266420",688.289,720.012,508.26,552,499.242,575.893,575.399,444.15,11030,"FBgn0266420",0.084854425137442,0.693742999999306,0.628960108793627,-0.0522208491865585,570.405625
"6964","FBgn0036505",2052.542,2629.582,1911.913,2482.066,2177.42,2240.99,1781.875,2431.729,11031,"FBgn0036505",0.0847396855055865,0.693914499999306,0.629058562233135,0.0222889569203053,2213.514625
"5999","FBgn0034923",541.3889,708.716,459.252,623.009,577.576,501.3743,445.546,661.791,11032,"FBgn0034923",0.0846824794749438,0.694006499999306,0.629084934734745,0.0348663580198518,564.83165
"11880","FBgn0261564",7850.390341375,9421.08830013278,8341.8294,8866.7194314,8673.4051,9213.7457,7158.5723,8389.2148,11033,"FBgn0261564",0.0845580975981724,0.694232999999306,0.629233209461951,0.0133926999156159,8489.37067161347
"12803","FBgn0267350",2014.345,2488.81,2020.633,2795.42,2398.982,2225.557,2087.639,2181.82,11034,"FBgn0267350",0.084458620456051,0.694413999999306,0.629340221134104,-0.0589438791545601,2276.65075
"3290","FBgn0030506",365.311,481.189,282,368.002,421,209.001,243.145,422.326,11037,"FBgn0030506",0.0842469270647958,0.694779999999305,0.629500770136242,0.0487396443785691,348.99675
"3935","FBgn0031498",416.032,590.754,315.864200066449,580.0682,484.449100106961,183.4753,251.0172,538.491737,11036,"FBgn0031498",0.0842614460000906,0.694748999999305,0.629500770136242,-0.0460626272093518,420.018967146676
"8382","FBgn0038704",1056.661,1306.799,1252.3178,1212.806,1148.0277,974.7479,804.788,1096.392,11035,"FBgn0038704",0.084297484019094,0.694683499999305,0.629500770136242,-0.0649467352552518,1106.567425
"8923","FBgn0039565",220.6767,318.933,238.143,231.964,258.968,233.605,219.0056,218.776,11038,"FBgn0039565",0.0839923151359222,0.695263999999305,0.629882225040198,-0.0712043432539881,242.5089125
"5178","FBgn0033571",536.7852,590.7686,497.9996,491.2083,547.0699,519.4233,452.0005,480.0032,11039,"FBgn0033571",0.0838867766515907,0.695453999999304,0.629997282361962,0.0291865180526485,514.407325
"2820","FBgn0029708",1211.265,1552.803,1122.504,1289.617,1548.544,1382.316,1174.187,1094.217,11040,"FBgn0029708",0.0838042254054069,0.695627999999304,0.630097826086386,0.0245849077525213,1296.931625
"4650","FBgn0032656",1562.69134,1817.77102,1324.8635,1282.2673,1644.8971,1336.4334,1440.8503,1410.8195,11041,"FBgn0032656",0.0837251993960742,0.695765999999304,0.630165745855783,0.0209169728160038,1477.5741825
"7600","FBgn0037470",2315.2827,2757.076,1944.9642,2196.702,2392.5814,2035.1574,2028.2203,2294.632,11042,"FBgn0037470",0.0836602575566259,0.695888499999304,0.630219616011021,0.0215416791034152,2245.577
"364","FBgn0002522",71,82.0073,65,82,89,57.00002,62.0008,50.024,11044,"FBgn0002522",0.0835611641881503,0.696019499999304,0.630224103585087,-0.0835061709098891,69.754015
"1861","FBgn0023458",3832.75,4222.07,3426.61,4395.98,4197.27,3984.92,3780.54,3994.82,11043,"FBgn0023458",0.0835772509940512,0.695996499999304,0.630224103585087,0.0148345313234718,3979.37
"3070","FBgn0030096",541.029,707.736,538.435,563.11,664.219,716.245,582.537,532.219,11045,"FBgn0030096",0.0834970340339753,0.696137999999304,0.630274332276478,0.0298039007234211,605.69125
"5249","FBgn0033696",47.0822,49,39,38,46.6729,73.5422,76.5246,46,11046,"FBgn0033696",0.0834474203692549,0.696217499999304,0.630289244974986,0.0454053762798813,51.9777375
"9644","FBgn0045479",197.796,283.642,213.641,200.823,316.522,251.816,224.056,193.336,11047,"FBgn0045479",0.0833847291123388,0.696330999999304,0.630301864590306,0.039523244544715,235.204
"12101","FBgn0262524",132.285027,155.4806,111.327,149.342,132.709000059781,96.30424,117.3096,129.48022,11048,"FBgn0262524",0.0833664093624727,0.696357499999304,0.630301864590306,-0.0744046403608758,128.029710882473
"160","FBgn0000529",26,39,35.99999,25.00001,55.00004,25.99999,37,41,11053,"FBgn0000529",0.0830599123085605,0.696891499999303,0.63032829881466,0.0620047835682966,35.62500375
"939","FBgn0005694",1315.7138,1949.7298,1380.3553,1414.7298,1779.7469,1587.9552,1487.0142,1645.5486,11055,"FBgn0005694",0.0830559126733507,0.696897499999303,0.63032829881466,0.0208731431280576,1570.0992
"2818","FBgn0029706",1123.17,1432.13,1162.75,1297.61,1192.54,1188.67,1155.35,1236.89,11050,"FBgn0029706",0.0831987200861271,0.696677499999303,0.63032829881466,-0.0578424946256143,1223.63875
"6014","FBgn0034946",806.584,1066.9983,760.9488,864.329,865.5752,726.4801,718.2814,789.589,11049,"FBgn0034946",0.0832587112515008,0.696591999999303,0.63032829881466,-0.0573425510467165,824.848225
"7348","FBgn0037074",4086.815,4023.008,3427.45,3221.662,3544.356,3278.599,3312.643,3270.758,11051,"FBgn0037074",0.0831240777621358,0.696785499999303,0.63032829881466,0.018122894200102,3520.661375
"9717","FBgn0050043",202,255,243,223.002,229,209.28,229,241.027,11054,"FBgn0050043",0.0830598761315032,0.696894499999303,0.63032829881466,-0.0779118165158747,228.913625
"10444","FBgn0052479",3825.536,5211.885,3779.498,4220.626,4475.139,3344.372,3728.631,4298.012,11057,"FBgn0052479",0.0830123157297121,0.696953999999303,0.63032829881466,-0.0535782005152518,4110.462375
"11769","FBgn0261065",670.988,696.511,521.84,546.345,617.294,565.094,518.222,486.339,11056,"FBgn0261065",0.0830476033907493,0.696909999999303,0.63032829881466,0.0333787987087956,577.829125
"208","FBgn0000709",1237.15,1633.72,1219.42,1332.3,1548.02,1354.01,1343.01,1483.81,11058,"FBgn0000709",0.0829811481245557,0.697024499999303,0.630335051545822,0.0207712270398226,1393.93
"6995","FBgn0036565",368.2102,276.2477,253,177.9996,187.0817,218.1152,245.0014,221.0966,11059,"FBgn0036565",0.0829218353589416,0.697144999999303,0.630387015100253,0.0500005794349785,243.34405
"7647","FBgn0037543",233.6167,314.479,235.1327,241.5356,290.0954,202.7678,216.1829,317.581,11060,"FBgn0037543",0.0827320076223094,0.697517999999302,0.630667269438851,0.041797672449444,256.4238875
"9271","FBgn0040339",348.58,429.843,287.389,364.844,331.938,326.85,323.566,297.352,11061,"FBgn0040339",0.0823210562419347,0.698190999999302,0.631218696319834,-0.0624998617821126,338.79525
"2949","FBgn0029911",1481.662,1702.169,1472.698,1494.879,1516.884,1545.088,1392.291,1617.443,11062,"FBgn0029911",0.0821544938565154,0.698482999999301,0.631409201843414,0.0192816614348994,1527.88925
"6130","FBgn0035134",36,38,23,39.0118,29,31,30,21,11063,"FBgn0035134",0.0821137914630135,0.698527999999301,0.631409201843414,-0.0888055493977573,30.876475
"11056","FBgn0085232",11,16,15,73,34,31,13,22,11064,"FBgn0085232",0.0818870303107292,0.698865999999301,0.631657628343608,-0.173052946928681,26.875
"11446","FBgn0259200",240.0094,273.8691,231.4158,278.9555,220.954,197.147,207.1156,261.3132,11065,"FBgn0259200",0.0818093910779237,0.698994499999301,0.63171667419735,-0.0686987644068298,238.84745
"1541","FBgn0015949",3910.8687,4190.4319,3443.2613,3704.0666,3941.5197,3691.3287,3678.5571,3658.3929,11066,"FBgn0015949",0.0817184994368911,0.699173499999301,0.631821344658746,0.0153215001279029,3777.3033625
"6293","FBgn0035402",656.7669,601.506,406.272,427.0572,516.978,569.472,700.731,434.512,11067,"FBgn0035402",0.081618951562046,0.699327499999301,0.631903406523329,0.0236857375128762,539.1618875
"3235","FBgn0030410",126.637,169,135.4331,192.078000411117,159,127,114.1045,147.999909767,11068,"FBgn0030410",0.0815674398053478,0.699438999999301,0.631932875597947,-0.0788370141286681,146.406563772265
"12591","FBgn0265201",39.4439,62.0065,46.3639,47.8022,63.2697,19.6312,18.6704,64.2619,11069,"FBgn0265201",0.0815496336603675,0.6994864999993,0.631932875597947,0.0764415756480567,45.1812125
"9118","FBgn0039860",256.014,354,250,248.182,306.617,244,272.793,236.852,11070,"FBgn0039860",0.0814311978269516,0.6996934999993,0.631985460127669,-0.0696378680334118,271.05725
"9737","FBgn0050077",219.387,334.382,240.216,319.452,287.332,286,243.044,262.13,11071,"FBgn0050077",0.0814268294117425,0.6997014999993,0.631985460127669,-0.0669909271451122,273.992875
"10854","FBgn0054001",66.3535,87.99228,62.3251,52.9236,77.2745,74.629,75.03,73.2899,11072,"FBgn0054001",0.0813932027384251,0.6997549999993,0.631985460127669,0.0508581406133164,71.227235
"52","FBgn0000146",134,228,140,187.028,188.9842,119.0009,109,249.7952,11078,"FBgn0000146",0.0810676766333703,0.7002754999993,0.632019942248121,0.0576641090307407,169.4760375
"1667","FBgn0020277",18,9,13,30,11,19,8,15,11079,"FBgn0020277",0.081048574223308,0.7003184999993,0.632019942248121,0.0573531798247916,15.375
