Name,SRR3390478.quant,SRR3390479.quant,SRR3390480.quant,SRR3390481.quant,SRR3390482.quant,SRR3390483.quant,SRR3390484.quant,SRR3390485.quant
FBtr0335431,3.16949e-06,291.706,551.05,103.917,287.143,397.831,225.081,218.218
FBtr0335432,110.379,94.0977,95.5605,76.4357,0.0,20.7832,20.0071,49.6662
FBtr0078943,129.639,106.745,73.9158,119.31,106.397,100.744,61.8466,103.064
FBtr0346735,272.697,466.238,393.682,504.654,343.253,283.45,397.244,290.887
FBtr0078944,8650.72,10725.8,7527.75,8532.93,8754.72,9556.37,8182.13,8387.82
FBtr0346646,871.735,810.806,840.822,903.487,1152.9,1121.59,1029.29,1512.0
FBtr0078946,562.589,644.955,475.488,301.148,600.736,418.857,590.888,615.318
FBtr0301244,60.4809,107.082,51.2139,62.4322,85.057,126.773,54.7134,100.323
FBtr0336458,269.426,342.352,268.09,305.811,308.916,293.312,254.568,212.604
FBtr0339973,89.0569,123.023,87.4436,96.0435,116.564,93.4173,58.3681,70.6648
FBtr0290249,266.756,162.641,185.011,158.308,226.249,271.754,244.628,197.46
FBtr0290250,282.027,447.968,248.75,402.648,335.259,87.9227,177.729,255.378
FBtr0078950,1262.43,1946.46,1053.61,1996.4,1394.47,403.236,729.917,1572.67
FBtr0339552,782.349,913.891,770.063,646.519,729.674,845.698,731.446,674.794
FBtr0078953,371.666,233.765,170.745,186.736,268.788,398.477,235.534,216.885
FBtr0344740,939.499,714.757,556.983,659.59,763.543,1056.87,723.663,843.846
FBtr0078958,816.179,992.265,800.335,1084.58,1012.18,902.383,735.425,1284.72
FBtr0347550,464.555,470.381,455.206,447.85,461.415,335.394,500.067,325.16
FBtr0078959,340.892,424.162,332.584,995.57,313.237,196.359,248.56,181.864
FBtr0078961,1617.17,2033.5,1476.01,1795.28,2046.64,1365.44,1492.08,1514.28
FBtr0078962,2619.65,3913.79,3023.66,4110.2,4110.49,3871.26,3346.67,3059.32
FBtr0078964,1293.12,1730.01,1524.88,1606.1,1784.77,1960.01,2065.16,1442.8
FBtr0336702,352.302,434.421,434.413,374.469,422.923,511.638,376.176,280.114
FBtr0336703,711.842,740.374,594.799,565.862,974.687,557.596,586.369,466.26
FBtr0336704,110.934,122.944,173.57,126.727,126.061,75.3447,112.068,41.5384
FBtr0306022,794.042,798.777,635.496,606.526,739.765,586.731,556.575,561.504
FBtr0078965,18.454,0.0,20.1242,21.9626,19.2337,0.0,34.1732,20.6179
FBtr0078966,2132.73,2547.86,2053.29,2097.15,2433.63,2307.86,2023.22,2235.06
FBtr0336705,45.7708,110.501,48.1339,81.3832,74.0142,28.3566,25.1895,0.0
FBtr0336706,31.0427,33.7852,0.0,53.6293,75.9826,26.4991,55.2237,92.4834
FBtr0078967,997.779,1297.69,913.056,1057.66,1193.1,855.666,833.846,1008.81
FBtr0078968,3767.12,4978.4,4164.39,5945.86,6202.32,5848.18,4950.69,6015.22
FBtr0078969,24.8063,0.0,8.16941,33.5581,16.6197,33.2352,49.836,23.797
FBtr0078971,5400.81,4540.65,3632.95,4371.94,4269.89,8885.77,4157.17,9476.14
FBtr0078973,0.0,0.0,0.0,19.3813,0.0,18.3715,0.0,3.63509e-07
FBtr0309256,12.9523,95.0069,38.1445,26.493,26.1294,39.1218,39.1176,25.8653
FBtr0309257,228.724,223.057,241.374,166.893,368.858,325.515,246.668,408.37
FBtr0336707,25.6693,52.3129,50.2259,119.086,114.969,22.1747,181.784,82.0078
FBtr0078975,11.0,13.0,12.107,6.0,15.0,10.0,16.0,19.0
FBtr0078976,115.0,765.301,487.124,113.0,105.025,74.1196,522.456,262.392
FBtr0078977,3.0,7.0,1.0,5.0,5.0,6.0,3.0,1.0
FBtr0336480,127.114,101.573,121.975,152.215,122.173,29.8612,79.2785,137.301
FBtr0336481,1094.17,1104.42,941.977,1063.26,991.261,774.985,1001.63,523.189
FBtr0113191,96.061,169.373,106.0,191.004,126.192,45.0722,77.1237,120.208
FBtr0078982,1.82349,27.5259,26.4651,13.3251,9.19364,0.0,21.2899,3.94375
FBtr0336709,8.91826,121.026,70.4766,69.0695,1.17155,4.12331,64.9353,35.112
FBtr0346145,7.25824,76.4477,25.4164,43.6054,3.63481,6.87669,32.7749,10.9442
FBtr0078985,1660.24,2016.0,1577.59,1753.99,1831.5,1661.55,1573.66,1768.21
FBtr0078987,17.0,15.0,9.0,32.0,14.0,16.0,17.0,6.0
FBtr0078988,555.726,1095.87,937.786,1131.32,1283.13,1440.49,1400.45,800.852
FBtr0111206,94.134,96.777,86.6913,107.655,143.959,168.901,108.509,102.428
FBtr0078989,30.0,68.0,38.0,52.0,72.0,31.0,31.0,33.0568
FBtr0079000,1873.01,2347.76,1664.04,2298.35,2029.76,2102.67,1758.04,2179.72
FBtr0332411,83.4741,50.2029,51.9371,102.72,163.457,73.5351,52.5092,118.663
FBtr0332412,161.554,205.196,105.998,216.888,135.711,44.4935,111.729,148.53
FBtr0079001,1884.5,3778.77,2829.36,8442.38,4031.68,4288.77,3767.94,5135.16
FBtr0079002,2842.74,4007.02,3541.17,8183.6,4083.75,4566.62,3258.24,4483.24
FBtr0079003,1042.07,2554.06,2553.38,8838.87,1697.54,3098.81,2587.55,2782.72
FBtr0079004,71.4679,127.378,103.745,135.186,38.3823,8.76697,12.2314,0.325197
FBtr0079005,87.14,143.254,101.025,126.856,165.346,91.3148,173.448,183.758
FBtr0333534,520.615,913.525,426.644,918.962,620.97,162.648,388.003,613.643
FBtr0333535,210.284,171.986,176.277,144.841,216.513,100.898,110.298,71.1903
FBtr0079009,441.383,641.902,438.04,575.266,522.872,384.301,375.37,611.259
FBtr0079018,535.894,539.629,382.924,473.673,635.217,556.865,436.868,545.799
FBtr0329981,75.8445,103.787,55.1904,89.7751,69.0719,58.6948,55.3751,72.8247
FBtr0079019,388.334,721.702,362.67,781.588,452.354,125.966,344.604,514.597
FBtr0329982,45.8987,132.995,29.1723,36.8708,44.6338,41.7383,80.2117,41.362
FBtr0329983,1272.34,1833.48,1386.73,1639.6,1641.87,1235.93,1334.67,1441.86
FBtr0079025,753.653,1440.83,965.567,1840.94,848.995,653.042,783.335,1011.62
FBtr0345333,182.059,363.93,237.431,379.958,241.093,219.121,213.294,197.613
FBtr0345334,92.825,130.667,72.3369,202.246,114.22,51.8627,52.3482,95.6575
FBtr0111024,741.803,921.233,806.989,563.676,1234.62,1090.79,720.637,904.124
FBtr0079026,3884.74,3993.78,2859.71,2747.3,5923.94,5401.72,3329.52,4868.77
FBtr0079027,3184.57,3486.62,2608.28,3214.82,3393.32,4169.36,2929.47,4626.9
FBtr0079028,290.858,283.981,201.248,281.0,235.533,262.111,199.373,309.42
FBtr0079029,125.664,181.603,74.0982,159.619,105.585,35.3397,78.0,160.982
FBtr0079030,240.432,460.64,229.264,354.169,397.469,55.7961,165.481,295.225
FBtr0079031,4465.44,5298.8,3958.07,4662.36,4931.1,5408.21,4598.68,4830.34
FBtr0079032,146.628,183.375,85.0181,48.0521,44.834,59.1302,58.6941,51.1025
FBtr0301206,224.846,244.036,191.943,291.889,235.426,123.372,209.912,264.114
FBtr0345751,24.561,36.6198,25.5586,35.7819,23.3506,17.272,19.075,63.2303
FBtr0333538,94.393,132.593,74.936,112.091,169.915,99.5103,139.812,58.5219
FBtr0079033,63.3415,55.5671,39.3525,85.1949,48.8099,21.0259,28.6606,49.9482
FBtr0079034,970.383,1225.8,970.698,1127.21,1189.44,899.266,976.764,1070.87
FBtr0079035,465.655,882.082,531.44,796.194,597.919,452.219,522.476,500.678
FBtr0301905,79.1603,144.166,87.7391,165.203,77.9091,103.614,69.2875,79.1137
FBtr0301906,22.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0301907,19.8808,118.424,47.9019,119.472,51.7744,45.8455,25.7979,142.366
FBtr0333539,22.7176,41.8183,49.6253,36.0316,45.9998,15.5062,65.7747,60.8977
FBtr0079036,3732.48,6258.33,5338.47,16697.1,6322.3,7474.94,5415.83,7527.27
FBtr0333540,47.486,84.6102,6.79802e-08,1.76404e-07,1.32964e-07,4.67161e-07,140.002,3.47679e-08
FBtr0333541,0.0,0.0,33.5365,73.6436,0.0,64.4923,38.2927,136.644
FBtr0079037,383.764,483.291,366.954,472.264,411.736,365.037,356.701,386.91
FBtr0079040,713.877,1042.95,827.709,983.576,989.832,796.611,923.195,536.098
FBtr0079041,1799.45,2480.47,1807.92,2442.91,2153.78,1845.55,1749.67,1583.33
FBtr0079042,4687.3,3971.47,3770.64,3582.0,5473.8,8557.56,4946.84,8393.75
FBtr0079043,222.752,768.31,748.128,1300.31,205.822,359.122,471.507,284.844
FBtr0079044,357.546,705.09,817.569,1060.93,1133.94,932.6,1395.44,970.822
FBtr0079038,3965.22,4651.75,3432.55,3786.5,3700.68,3113.21,3842.1,3554.2
FBtr0079039,85.1768,83.7647,86.701,117.829,117.702,51.9069,81.4477,44.1433
FBtr0301538,2917.08,3648.82,3190.81,3056.07,3537.15,3341.41,3708.72,2612.18
FBtr0301539,0.0,0.0,13.5311,10.6997,0.0,0.0,0.0,0.0
FBtr0301540,7.77444,17.9281,0.0,29.1613,0.0,0.0,0.000411596,0.0
FBtr0332413,107.368,117.903,100.106,120.433,146.754,85.2453,91.3307,54.2023
FBtr0079066,25.4796,13.8701,19.0,24.0,16.4249,23.0,13.0,17.8538
FBtr0300456,6.0,2.12986,1.0,2.10082,7.24038,0.0,3.31241,3.14623
FBtr0079068,26.5204,36.0009,12.0,36.8992,21.3348,4.0,16.6876,16.0
FBtr0079069,216.98,505.965,342.98,482.6,470.535,61.2346,259.557,395.683
FBtr0346455,182.435,182.729,81.1031,263.693,81.1484,40.5568,20.3069,142.279
FBtr0342934,736.317,737.473,600.371,583.876,625.672,833.964,654.103,585.04
FBtr0079070,21.1667,1.43325,51.0681,0.0,39.5392,47.7466,58.2387,0.0
FBtr0079071,74.7929,114.251,129.683,236.776,742.733,993.588,44.5636,750.512
FBtr0300020,2103.43,1638.52,1630.14,1076.58,3080.3,4806.95,2834.55,2617.09
FBtr0342936,1001.72,667.473,500.43,495.28,391.03,658.284,954.061,267.73
FBtr0346579,460.851,256.779,232.1,376.366,359.31,848.568,563.963,798.279
FBtr0079072,848.578,2228.79,1492.47,2475.95,1446.83,1309.76,1312.04,1026.15
FBtr0307034,142.981,291.964,178.535,468.285,153.639,158.061,184.466,141.682
FBtr0307035,335.393,414.541,319.016,627.272,238.734,256.686,356.251,335.762
FBtr0079073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0307036,0.0,7.0,14.0,3.0,5.0,3.0,5.0,8.0
FBtr0300012,6.1834,28.7355,0.0,36.4357,26.8041,6.479e-06,0.0,32.0
FBtr0343224,0.0,9.26454,18.9569,1.14215,6.41724,0.0,0.0,0.0
FBtr0304843,0.0,0.0,0.0,3.47169,7.23798,0.0,0.0,0.0
FBtr0347408,0.0,0.0,12.0431,1.39434,0.0,38.0,25.0,0.0
FBtr0347409,22.8166,1.23316e-07,0.0,31.5565,1.54067,0.0,0.0,0.0
FBtr0079076,173.698,183.336,122.316,105.301,164.588,117.037,121.02,175.676
FBtr0343225,245.522,318.234,200.684,204.945,315.016,208.964,264.341,197.364
FBtr0079077,20.0,60.0,39.0,132.0,28.0,28.0005,44.0,30.0
FBtr0079078,22.2425,10.5206,60.9164,41.3177,96.5404,198.249,49.8319,109.092
FBtr0079079,85.5962,203.526,127.636,151.399,34.1235,186.914,140.11,240.045
FBtr0307037,12.222,0.0,0.0,9.22829,73.0763,14.6108,0.0,54.7576
FBtr0307038,68.8005,183.393,150.605,139.538,107.368,98.1104,185.737,183.976
FBtr0307039,0.0,21.1985,0.0,0.0,16.2196,53.1896,0.0,95.1448
FBtr0343226,6.19925,32.5499,29.1782,18.0905,33.9159,48.6016,20.6213,22.6091
FBtr0079080,35.0,125.0,98.0,575.769,93.6174,13.3685,13.4877,69.0
FBtr0343227,4.08963e-06,0.0,0.0,2.58801e-05,3.38255,38.6315,29.5123,0.0
FBtr0307040,144.892,303.052,161.128,74.8683,55.351,66.0258,136.172,42.9033
FBtr0307041,2992.42,3224.78,2702.81,3123.89,3034.82,3034.11,3541.59,3080.41
FBtr0329969,7.78238,228.695,154.67,77.5796,719.7,129.754,0.481228,201.225
FBtr0079082,0.0,13.1592,13.2599,18.783,0.0,0.0,0.0,0.0
FBtr0329970,137.0,148.842,111.195,184.288,139.02,132.399,185.018,137.431
FBtr0079084,768.342,836.376,678.907,543.485,540.006,846.942,496.673,538.466
FBtr0079085,55.8808,0.00830203,0.000145172,75.3292,94.3564,4.72438e-08,0.027779,172.465
FBtr0302567,214.11,207.601,192.134,170.572,202.689,311.198,264.095,147.525
FBtr0302568,135.412,245.267,112.476,253.059,285.368,213.909,365.695,128.104
FBtr0342939,62.6722,73.3013,0.0,29.654,38.9164,89.0459,99.3362,96.1799
FBtr0310624,5.26555,0.00377678,0.0,12.2145,18.1063,5.90241e-08,0.033077,31.992
FBtr0310625,216.506,228.191,282.167,267.364,373.248,291.07,274.808,234.819
FBtr0079087,533.522,1020.01,477.749,698.096,548.409,155.985,327.735,557.145
FBtr0079088,7.55284,13.4964,21.3129,34.979,20.9937,14.4766,15.4426,20.7932
FBtr0079089,6030.81,7319.29,4978.5,4460.17,6788.12,5650.3,6050.83,4782.45
FBtr0079086,964.816,839.297,830.979,887.892,1062.19,1082.2,999.279,765.632
FBtr0079094,60.5602,86.6611,55.1052,79.6454,72.2751,22.5977,33.6672,80.2257
FBtr0329966,60.5602,86.6611,55.1052,79.6454,72.2751,22.5977,33.6672,80.2257
FBtr0079095,1758.71,2313.02,1821.14,2354.5,1878.41,2071.04,1867.24,1916.39
FBtr0329967,137.287,169.128,151.569,187.611,107.596,27.6796,54.7459,99.8593
FBtr0329968,78.7635,117.131,65.5355,83.8999,103.548,13.4993,83.8958,76.9154
FBtr0079096,615.947,1218.82,607.013,1009.88,980.272,168.282,425.117,1053.04
FBtr0343257,881.709,998.431,767.507,954.118,836.578,927.874,864.273,700.306
FBtr0079097,170.374,228.513,130.208,173.681,158.369,369.617,260.789,138.341
FBtr0301318,323.141,237.792,226.066,220.889,302.335,7.49291,55.2107,216.839
FBtr0079098,170.002,291.56,197.748,232.0,177.013,150.0,157.0,173.201
FBtr0079099,676.911,886.63,794.219,778.266,907.398,761.072,891.401,670.083
FBtr0079100,6887.34,7918.1,5979.73,6186.33,6869.72,5169.14,7398.72,5306.7
FBtr0307058,68.2874,96.948,24.137,77.558,78.8965,170.638,104.666,105.969
FBtr0307059,329.534,647.173,277.156,583.912,466.376,116.984,205.077,535.193
FBtr0346460,48.4495,146.467,48.4653,193.962,48.4996,290.95,48.8774,97.2322
FBtr0079101,9.21814e-05,0.000102079,1.44978e-07,3.66504e-06,0.00961918,2.88511e-05,286.643,0.00261048
FBtr0079102,100.017,128.18,57.4554,133.686,116.588,79.988,68.0808,90.2353
FBtr0307060,602.184,516.733,448.842,522.002,680.582,598.02,194.896,536.393
FBtr0307061,2939.06,1162.73,995.521,1524.87,3100.09,1961.05,811.261,1300.48
FBtr0307062,633.057,165.412,167.536,374.977,914.572,916.355,201.299,529.458
FBtr0307063,186.018,85.1619,47.2259,87.0588,134.895,183.548,78.3314,96.8526
FBtr0307064,672.368,132.66,203.229,610.871,172.632,1033.4,500.605,639.658
FBtr0331675,100.523,63.2814,72.86,55.2565,92.9596,65.9961,39.1007,68.635
FBtr0079103,1.0,4.0,4.0,8.0,2.0,1.00004,2.0,11.0
FBtr0079104,354.27,483.643,317.0,512.0,397.631,70.0,173.0,398.0
FBtr0079106,242.386,285.008,242.0,332.0,436.276,373.316,210.019,362.0
FBtr0079109,2333.05,4013.13,2105.23,3976.45,2977.66,512.886,1505.73,3125.67
FBtr0079110,6373.07,10530.4,5158.23,11763.7,8882.61,1154.88,4078.65,8024.61
FBtr0079111,2264.28,5111.54,2925.22,4274.0,1960.4,584.193,1968.0,3104.84
FBtr0079112,433.263,802.209,520.094,737.478,457.504,71.131,239.827,520.941
FBtr0305128,29.4174,44.9122,21.9248,58.575,22.4645,3.47847,7.3311,22.5614
FBtr0343385,9.96078,19.6915,19.1244,18.5193,7.42466,0.0,8.92051,6.2027
FBtr0302949,87.6218,157.491,56.9509,152.906,71.1108,17.5215,29.7484,86.3012
FBtr0079114,198.0,350.843,262.0,392.077,271.0,187.0,281.005,232.502
FBtr0343246,76.9507,97.0414,80.3483,90.1377,124.532,40.7804,78.0492,43.9022
FBtr0302933,60.0493,128.959,68.6517,85.8625,94.4677,77.2783,85.9939,73.1858
FBtr0079117,1356.12,2448.54,1337.27,2436.37,1678.21,212.736,938.08,1623.98
FBtr0345749,155.275,93.7058,93.2511,155.649,93.4389,62.2639,93.7676,125.435
FBtr0079118,0.0,8.27513,0.0,22.1717,0.0,0.0,6.87516,6.96586
FBtr0079119,597.825,1049.95,593.318,1133.59,700.319,120.018,449.618,824.261
FBtr0079120,0.0,18.3072,0.0,8.07681,12.8037,0.0,7.29418,0.0
FBtr0079121,655.483,988.592,564.649,1065.86,696.253,136.141,435.22,697.255
FBtr0114511,3.0,6.0,1.0,6.0,2.0,3.0,2.0,7.0
FBtr0079123,30.406,77.1535,71.242,95.3417,84.5898,59.9706,82.5311,109.959
FBtr0079124,3074.17,3385.31,2689.84,2561.2,2898.64,3005.64,2954.53,2398.36
FBtr0079125,1188.59,1280.86,1094.17,1151.13,1031.24,996.652,1277.16,989.051
FBtr0331676,824.006,804.885,706.764,757.528,869.596,761.982,680.161,589.478
FBtr0079126,148.0,230.769,153.139,251.313,144.0,144.0,163.0,134.295
FBtr0079127,64.0736,111.334,55.5769,62.4811,55.8894,32.0,34.0,107.526
FBtr0079128,964.442,1827.48,1284.03,1820.69,1171.14,1153.48,1225.32,1296.31
FBtr0079129,916.548,841.414,713.508,809.426,993.958,729.433,624.265,817.039
FBtr0079130,604.088,986.742,640.801,1033.84,619.983,603.365,548.429,687.943
FBtr0343387,5.85791,8.08461,21.5369,19.1692,22.5296,22.5211,11.5676,11.7238
FBtr0343388,10.9174,29.1373,16.6181,25.6556,28.4077,19.0326,12.1207,3.63553
FBtr0343389,2.53235,12.9765,5.26604,0.0,5.57905,4.90815,6.26531,2.53599
FBtr0302950,32.6923,91.807,47.5789,50.3928,73.4845,132.538,40.0893,95.2389
FBtr0079134,256.265,437.17,265.327,383.718,458.027,353.066,200.123,340.943
FBtr0345545,271.15,220.83,118.673,203.562,84.8357,16.964,220.889,136.115
FBtr0079135,625.762,837.544,646.812,658.542,739.804,573.397,616.189,544.138
FBtr0332554,455.455,503.113,418.71,315.98,570.296,497.745,462.702,434.479
FBtr0079136,909.748,205.453,655.0,117.066,61.0,635.545,239.288,72.0
FBtr0079138,602.342,1139.73,631.633,1229.33,776.739,96.0,482.962,761.778
FBtr0079139,612.0,690.021,476.074,522.24,534.0,776.427,553.61,477.134
FBtr0344769,172.726,167.406,150.098,209.809,199.186,255.665,161.633,321.586
FBtr0306841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0342609,38.2738,32.5943,18.9354,12.1906,48.814,30.5467,30.5637,71.4145
FBtr0079143,2.0,5.0,3.0,340.289,1.0,2.0,1.0,3.0
FBtr0342615,0.0,0.0,0.0,3.8458,0.0,0.0,0.0,0.0
FBtr0079144,1500.38,1916.56,1417.02,1809.12,1899.24,1626.44,1625.14,2091.97
FBtr0079145,0.000133757,4.88108,15.2306,29.0,0.00385363,0.0,0.0,19.2117
FBtr0333245,25.9999,27.1192,6.76939,0.0,19.9964,17.0,18.0,6.78828
FBtr0079146,1372.49,910.954,928.015,742.807,912.837,828.852,854.842,584.135
FBtr0079147,450.809,301.114,319.297,533.002,382.138,406.182,302.528,171.636
FBtr0079148,457.184,213.975,301.444,156.946,254.06,135.237,104.89,136.913
FBtr0333228,40.6709,63.5871,20.6957,136.269,56.7829,102.416,126.152,0.0
FBtr0333229,290.643,380.056,245.019,300.068,346.718,221.082,250.834,332.969
FBtr0333230,0.0,0.0,19.9588,0.0,0.0,0.0,14.0039,7.22206
FBtr0273412,802.652,632.254,635.274,853.523,762.113,857.581,595.863,1095.55
FBtr0333231,881.688,878.075,699.195,439.505,734.244,1103.85,634.817,880.86
FBtr0079150,114.76,172.718,83.2348,147.073,128.891,51.7894,96.4195,133.878
FBtr0079151,5017.94,7946.99,4953.36,9583.52,5267.51,822.593,3162.16,5022.19
FBtr0079152,169.395,208.611,160.868,205.828,147.609,7.0785,45.2814,114.891
FBtr0079153,380.194,532.0,312.0,523.774,400.53,67.0,181.03,423.112
FBtr0079154,5856.64,16.0006,187.44,15.0,3073.3,8521.26,17.3608,11637.6
FBtr0345750,85.8195,0.0,6.60688,0.0,59.5678,138.935,6.63922,206.415
FBtr0079155,1.0,2.27954,1.0,4.0,2.0,0.0,1.0,0.0
FBtr0079156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0079157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0342618,0.0,1.72046,0.0,2.0,1.0,0.0,0.0,0.0
FBtr0079158,675.127,932.047,712.53,659.196,954.266,808.243,785.677,830.566
FBtr0342620,12.1193,21.0816,24.9399,21.0163,27.8779,19.0217,73.3448,24.6672
FBtr0079159,615.542,1013.97,525.317,961.235,621.267,93.4859,404.959,0.0
FBtr0342621,16.887,73.8637,37.083,47.5468,21.1709,12.6804,15.2403,782.564
FBtr0342622,76.4889,162.079,85.3778,217.998,119.562,43.8736,53.8006,105.886
FBtr0079160,299.095,306.233,208.989,224.453,244.359,537.421,199.0,197.353
FBtr0332037,10.0973,11.7667,9.01076,6.70011,3.98221,10.6079,0.0,0.0
FBtr0301234,70.8683,142.926,92.1664,109.28,92.6549,23.2296,65.2462,93.2099
FBtr0301235,1742.37,2452.38,1735.14,1823.21,2238.51,2024.7,2062.77,1694.8
FBtr0301236,314.481,415.696,266.383,334.108,372.095,336.375,362.433,338.194
FBtr0332038,108.004,71.5588,112.346,17.5911,124.536,101.636,106.514,78.764
FBtr0332039,63.5257,63.925,60.5424,126.135,65.9092,28.5864,25.179,59.641
FBtr0079163,1525.38,55.5551,50.0866,297.154,815.229,371.854,48.8064,62.7784
FBtr0079164,401.092,287.637,273.916,671.846,1194.6,631.04,231.451,209.382
FBtr0079165,292.305,266.291,229.749,256.579,157.288,331.635,147.576,164.075
FBtr0079166,1029.7,1395.92,1178.52,1265.27,1685.59,762.633,833.424,758.596
FBtr0079167,543.146,854.705,470.017,922.146,682.187,134.51,366.245,696.179
FBtr0332555,74.028,57.7369,63.0887,38.5058,68.9112,5.49004,33.003,52.6163
FBtr0079168,3.19123,12.5707,0.0,0.0,10.2221,0.0,5.74791,27.7699
FBtr0079169,0.0,4.6005,0.0,0.0,2.0826,0.0,27.6721,0.0
FBtr0300695,0.0,4.39366,12.057,13.6165,0.0,2.59086,2.34761,0.0
FBtr0300696,0.0,14.0253,11.7768,17.6274,0.0,0.0,0.422012,0.0
FBtr0332556,12.0784,35.4099,21.7844,19.4063,18.6953,33.4091,16.5895,19.8257
FBtr0343392,11.0,20.0,15.0,27.5582,15.0,8.57143,16.689,15.954
FBtr0079171,3.0,2.0,4.0,5.0,2.0,4.0,1.0,0.0
FBtr0345439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
FBtr0079172,831.013,1262.36,718.143,1425.23,825.553,212.314,574.579,951.617
FBtr0079173,267.553,458.205,340.826,566.463,394.895,269.053,400.45,411.168
FBtr0079174,63.0527,88.3381,74.0813,111.212,135.169,99.3737,201.637,151.329
FBtr0309286,48.8303,73.1759,48.6702,43.541,16.8361,1.05946e-08,20.4003,62.6178
FBtr0079175,3863.72,8201.77,6872.66,8801.59,8746.38,2882.75,5615.99,3005.71
FBtr0079176,28237.5,29007.9,24280.4,27183.1,29741.7,35085.1,26465.6,31757.5
FBtr0079177,4084.53,2084.14,3151.25,2056.19,3590.99,7505.12,4329.38,6843.83
FBtr0079178,528.808,628.574,470.399,919.883,511.015,427.879,382.097,567.303
FBtr0307068,7533.86,6574.18,4985.98,7254.71,5190.73,9037.16,6653.54,7004.4
FBtr0331201,711.136,838.612,682.931,815.67,845.827,869.558,552.154,959.972
FBtr0079179,1233.67,1279.18,1066.48,1113.0,1167.56,1405.89,1179.83,1362.69
FBtr0332599,84.2705,94.9941,51.7032,46.4138,98.3653,87.4874,57.7943,66.5436
FBtr0307300,755.607,776.888,710.051,675.659,818.245,803.906,711.062,815.586
FBtr0113024,14.8649,38.6395,10.8506,51.998,50.2844,15.668,40.4469,0.0
FBtr0332600,50.8371,21.2261,50.356,36.3674,41.8123,48.5116,67.7392,56.5304
FBtr0079181,9.0,17.0,12.0,20.0,8.0,1.0,7.0,4.0
FBtr0079182,201.452,58.6775,57.3301,0.0,143.436,117.985,0.0,29.9736
FBtr0343119,5.68406,253.366,114.67,208.017,120.769,63.1325,153.0,178.086
FBtr0079183,21.9577,22.0868,67.7028,53.9821,86.1821,29.1791,42.6101,10.4284
FBtr0079184,173.597,273.33,182.201,170.207,193.372,131.505,103.781,196.81
FBtr0343120,369.452,434.601,328.091,411.824,381.38,457.712,410.217,411.446
FBtr0079185,2.41658e-05,17.6479,0.000205424,2.01462e-06,1.31979,0.0,2.39805e-08,0.0
FBtr0079186,126.281,97.5145,64.1116,83.775,82.2654,66.7029,103.84,68.6702
FBtr0343121,3577.23,3111.92,2881.29,2667.61,2933.78,3357.27,3277.14,2570.8
FBtr0346135,394.731,415.151,183.231,175.447,195.434,180.539,280.858,194.793
FBtr0079187,74.0,111.015,87.0234,185.0,90.0,71.0028,79.0,85.0
FBtr0079188,0.0,0.0,10.605,23.1319,0.0,0.0,0.0,0.0
FBtr0343122,560.762,784.0,471.623,771.529,635.418,319.349,453.271,601.854
FBtr0079189,67.9853,112.382,40.3835,86.5472,77.3339,15.7248,40.4573,79.4909
FBtr0079190,216.201,451.062,299.066,477.798,272.728,151.02,142.809,360.921
FBtr0343123,28.9042,1.84685e-08,162.006,0.00262656,129.602,120.021,0.0,52.0814
FBtr0343124,306.915,369.034,119.023,450.406,152.499,0.00085812,256.434,227.701
FBtr0079191,142.974,82.8987,81.8703,82.1952,61.7244,20.5509,0.0,125.614
FBtr0343125,925.381,1436.35,1063.33,1310.97,1266.16,1171.43,1061.59,1028.07
FBtr0079199,395.509,726.287,385.251,611.53,437.0,198.0,215.0,634.038
FBtr0079200,874.24,1044.71,869.329,948.813,1019.48,1104.53,963.864,1063.84
FBtr0079201,1188.04,1962.43,1108.24,2107.67,1366.26,194.0,736.455,1429.35
